Variable:,location_id,location_name,FIPS,cause_id,cause_name,sex_id,sex,year_id,mx,upper,lower
,1830,Grand Traverse County,26055,,,,,,,,
,1857,Gratiot County,26057,,,,,,,,
,1882,Hillsdale County,26059,,,,,,,,
,1804,Houghton County,26061,,,,,,,,
,1845,Huron County,26063,,,,,,,,
,1869,Ingham County,26065,,,,,,,,
,1864,Ionia County,26067,,,,,,,,
,1834,Iosco County,26069,,,,,,,,
,1812,Iron County,26071,,,,,,,,
,1849,Isabella County,26073,,,,,,,,
,1875,Jackson County,26075,,,,,,,,
,1876,Kalamazoo County,26077,,,,,,,,
,1827,Kalkaska County,26079,,,,,,,,
,1859,Kent County,26081,,,,,,,,
,1803,Keweenaw County,26083,,,,,,,,
,1840,Lake County,26085,,,,,,,,
,1858,Lapeer County,26087,,,,,,,,
,1826,Leelanau County,26089,,,,,,,,
,1881,Lenawee County,26091,,,,,,,,
,1868,Livingston County,26093,,,,,,,,
,1809,Luce County,26095,,,,,,,,
,1814,Mackinac County,26097,,,,,,,,
,1866,Macomb County,26099,,,,,,,,
,1833,Manistee County,26101,,,,,,,,
,1807,Marquette County,26103,,,,,,,,
,1839,Mason County,26105,,,,,,,,
,1851,Mecosta County,26107,,,,,,,,
,1817,Menominee County,26109,,,,,,,,
,1847,Midland County,26111,,,,,,,,
,1836,Missaukee County,26113,,,,,,,,
,1880,Monroe County,26115,,,,,,,,
,1856,Montcalm County,26117,,,,,,,,
,1825,Montmorency County,26119,,,,,,,,
,1855,Muskegon County,26121,,,,,,,,
,1850,Newaygo County,26123,,,,,,,,
,1867,Oakland County,26125,,,,,,,,
,1848,Oceana County,26127,,,,,,,,
,1838,Ogemaw County,26129,,,,,,,,
,1805,Ontonagon County,26131,,,,,,,,
,1841,Osceola County,26133,,,,,,,,
,1831,Oscoda County,26135,,,,,,,,
,1824,Otsego County,26137,,,,,,,,
,1861,Ottawa County,26139,,,,,,,,
,1820,Presque Isle County,26141,,,,,,,,
,1837,Roscommon County,26143,,,,,,,,
,1854,Saginaw County,26145,,,,,,,,
,1862,Saint Clair County,26147,,,,,,,,
,1884,Saint Joseph County,26149,,,,,,,,
,1853,Sanilac County,26151,,,,,,,,
,1811,Schoolcraft County,26153,,,,,,,,
,1863,Shiawassee County,26155,,,,,,,,
,1852,Tuscola County,26157,,,,,,,,
,1878,Van Buren County,26159,,,,,,,,
,1874,Washtenaw County,26161,,,,,,,,
,1873,Wayne County,26163,,,,,,,,
,1835,Wexford County,26165,,,,,,,,
,1905,Aitkin County,27001,,,,,,,,
,1928,Anoka County,27003,,,,,,,,
,1903,Becker County,27005,,,,,,,,
,1892,Beltrami County,27007,,,,,,,,
,1919,Benton County,27009,,,,,,,,
,1925,Big Stone County,27011,,,,,,,,
,1953,Blue Earth County,27013,,,,,,,,
,1950,Brown County,27015,,,,,,,,
,1908,Carlton County,27017,,,,,,,,
,1938,Carver County,27019,,,,,,,,
,1901,Cass County,27021,,,,,,,,
,1935,Chippewa County,27023,,,,,,,,
,1924,Chisago County,27025,,,,,,,,
,1904,Clay County,27027,,,,,,,,
,1896,Clearwater County,27029,,,,,,,,
,1972,Cook County,27031,,,,,,,,
,1958,Cottonwood County,27033,,,,,,,,
,1907,Crow Wing County,27035,,,,,,,,
,1939,Dakota County,27037,,,,,,,,
,1956,Dodge County,27039,,,,,,,,
,1917,Douglas County,27041,,,,,,,,
,1963,Faribault County,27043,,,,,,,,
,1971,Fillmore County,27045,,,,,,,,
,1965,Freeborn County,27047,,,,,,,,
,1944,Goodhue County,27049,,,,,,,,
,1916,Grant County,27051,,,,,,,,
,1934,Hennepin County,27053,,,,,,,,
,1969,Houston County,27055,,,,,,,,
,1902,Hubbard County,27057,,,,,,,,
,1923,Isanti County,27059,,,,,,,,
,1898,Itasca County,27061,,,,,,,,
,1967,Jackson County,27063,,,,,,,,
,1915,Kanabec County,27065,,,,,,,,
,1929,Kandiyohi County,27067,,,,,,,,
,1887,Kittson County,27069,,,,,,,,
,1889,Koochiching County,27071,,,,,,,,
,1933,Lac qui Parle County,27073,,,,,,,,
,1893,Lake County,27075,,,,,,,,
,1886,Lake of the Woods County,27077,,,,,,,,
,1948,Le Sueur County,27079,,,,,,,,
,1947,Lincoln County,27081,,,,,,,,
,1946,Lyon County,27083,,,,,,,,
,1937,McLeod County,27085,,,,,,,,
,1900,Mahnomen County,27087,,,,,,,,
,1891,Marshall County,27089,,,,,,,,
,1968,Martin County,27091,,,,,,,,
,1931,Meeker County,27093,,,,,,,,
,1914,Mille Lacs County,27095,,,,,,,,
,1913,Morrison County,27097,,,,,,,,
,1970,Mower County,27099,,,,,,,,
,1957,Murray County,27101,,,,,,,,
,1951,Nicollet County,27103,,,,,,,,
,1966,Nobles County,27105,,,,,,,,
,1899,Norman County,27107,,,,,,,,
,1960,Olmsted County,27109,,,,,,,,
,1909,Otter Tail County,27111,,,,,,,,
,1895,Pennington County,27113,,,,,,,,
,1911,Pine County,27115,,,,,,,,
,1955,Pipestone County,27117,,,,,,,,
,1894,Polk County,27119,,,,,,,,
,1921,Pope County,27121,,,,,,,,
,1936,Ramsey County,27123,,,,,,,,
,1897,Red Lake County,27125,,,,,,,,
,1945,Redwood County,27127,,,,,,,,
,1941,Renville County,27129,,,,,,,,
,1949,Rice County,27131,,,,,,,,
,1964,Rock County,27133,,,,,,,,
,1888,Roseau County,27135,,,,,,,,
,1890,Saint Louis County,27137,,,,,,,,
,1942,Scott County,27139,,,,,,,,
,1926,Sherburne County,27141,,,,,,,,
,1943,Sibley County,27143,,,,,,,,
,1920,Stearns County,27145,,,,,,,,
,1959,Steele County,27147,,,,,,,,
,1922,Stevens County,27149,,,,,,,,
,1930,Swift County,27151,,,,,,,,
,1912,Todd County,27153,,,,,,,,
,1918,Traverse County,27155,,,,,,,,
,1952,Wabasha County,27157,,,,,,,,
,1906,Wadena County,27159,,,,,,,,
,1954,Waseca County,27161,,,,,,,,
,1932,Washington County,27163,,,,,,,,
,1962,Watonwan County,27165,,,,,,,,
,1910,Wilkin County,27167,,,,,,,,
,1961,Winona County,27169,,,,,,,,
,1927,Wright County,27171,,,,,,,,
,1940,Yellow Medicine County,27173,,,,,,,,
,2037,Adams County,28001,,,,,,,,
,1973,Alcorn County,28003,,,,,,,,
,2046,Amite County,28005,,,,,,,,
,2009,Attala County,28007,,,,,,,,
,1976,Benton County,28009,,,,,,,,
,1993,Bolivar County,28011,,,,,,,,
,1992,Calhoun County,28013,,,,,,,,
,2002,Carroll County,28015,,,,,,,,
,1995,Chickasaw County,28017,,,,,,,,
,2006,Choctaw County,28019,,,,,,,,
,2028,Claiborne County,28021,,,,,,,,
,2026,Clarke County,28023,,,,,,,,
,1999,Clay County,28025,,,,,,,,
,1985,Coahoma County,28027,,,,,,,,
,2030,Copiah County,28029,,,,,,,,
,2034,Covington County,28031,,,,,,,,
,1977,DeSoto County,28033,,,,,,,,
,2042,Forrest County,28035,,,,,,,,
,2039,Franklin County,28037,,,,,,,,
,2050,George County,28039,,,,,,,,
,2044,Greene County,28041,,,,,,,,
,1997,Grenada County,28043,,,,,,,,
,2054,Hancock County,28045,,,,,,,,
,2053,Harrison County,28047,,,,,,,,
,2024,Hinds County,28049,,,,,,,,
,2007,Holmes County,28051,,,,,,,,
,2008,Humphreys County,28053,,,,,,,,
,2014,Issaquena County,28055,,,,,,,,
,1988,Itawamba County,28057,,,,,,,,
,2052,Jackson County,28059,,,,,,,,
,2025,Jasper County,28061,,,,,,,,
,2032,Jefferson County,28063,,,,,,,,
,2035,Jefferson Davis County,28065,,,,,,,,
,2033,Jones County,28067,,,,,,,,
,2017,Kemper County,28069,,,,,,,,
,1983,Lafayette County,28071,,,,,,,,
,2041,Lamar County,28073,,,,,,,,
,2022,Lauderdale County,28075,,,,,,,,
,2036,Lawrence County,28077,,,,,,,,
,2016,Leake County,28079,,,,,,,,
,1986,Lee County,28081,,,,,,,,
,1998,Leflore County,28083,,,,,,,,
,2038,Lincoln County,28085,,,,,,,,
,2000,Lowndes County,28087,,,,,,,,
,2018,Madison County,28089,,,,,,,,
,2040,Marion County,28091,,,,,,,,
,1978,Marshall County,28093,,,,,,,,
,1994,Monroe County,28095,,,,,,,,
,2003,Montgomery County,28097,,,,,,,,
,2015,Neshoba County,28099,,,,,,,,
,2023,Newton County,28101,,,,,,,,
,2010,Noxubee County,28103,,,,,,,,
,2004,Oktibbeha County,28105,,,,,,,,
,1984,Panola County,28107,,,,,,,,
,2049,Pearl River County,28109,,,,,,,,
,2043,Perry County,28111,,,,,,,,
,2047,Pike County,28113,,,,,,,,
,1989,Pontotoc County,28115,,,,,,,,
,1981,Prentiss County,28117,,,,,,,,
,1987,Quitman County,28119,,,,,,,,
,2021,Rankin County,28121,,,,,,,,
,2019,Scott County,28123,,,,,,,,
,2012,Sharkey County,28125,,,,,,,,
,2029,Simpson County,28127,,,,,,,,
,2027,Smith County,28129,,,,,,,,
,2051,Stone County,28131,,,,,,,,
,1996,Sunflower County,28133,,,,,,,,
,1991,Tallahatchie County,28135,,,,,,,,
,1980,Tate County,28137,,,,,,,,
,1975,Tippah County,28139,,,,,,,,
,1974,Tishomingo County,28141,,,,,,,,
,1979,Tunica County,28143,,,,,,,,
,1982,Union County,28145,,,,,,,,
,2048,Walthall County,28147,,,,,,,,
,2020,Warren County,28149,,,,,,,,
,2005,Washington County,28151,,,,,,,,
,2031,Wayne County,28153,,,,,,,,
,2001,Webster County,28155,,,,,,,,
,2045,Wilkinson County,28157,,,,,,,,
,2011,Winston County,28159,,,,,,,,
,1990,Yalobusha County,28161,,,,,,,,
,2013,Yazoo County,28163,,,,,,,,
,2066,Adair County,29001,,,,,,,,
,2072,Andrew County,29003,,,,,,,,
,2059,Atchison County,29005,,,,,,,,
,2092,Audrain County,29007,,,,,,,,
,2160,Barry County,29009,,,,,,,,
,2137,Barton County,29011,,,,,,,,
,2117,Bates County,29013,,,,,,,,
,2115,Benton County,29015,,,,,,,,
,2141,Bollinger County,29017,,,,,,,,
,2095,Boone County,29019,,,,,,,,
,2079,Buchanan County,29021,,,,,,,,
,2161,Butler County,29023,,,,,,,,
,2080,Caldwell County,29025,,,,,,,,
,2099,Callaway County,29027,,,,,,,,
,2120,Camden County,29029,,,,,,,,
,2142,Cape Girardeau County,29031,,,,,,,,
,2085,Carroll County,29033,,,,,,,,
,2153,Carter County,29035,,,,,,,,
,2107,Cass County,29037,,,,,,,,
,2132,Cedar County,29039,,,,,,,,
,2082,Chariton County,29041,,,,,,,,
,2154,Christian County,29043,,,,,,,,
,2055,Clark County,29045,,,,,,,,
,2090,Clay County,29047,,,,,,,,
,2081,Clinton County,29049,,,,,,,,
,2109,Cole County,29051,,,,,,,,
,2100,Cooper County,29053,,,,,,,,
,2122,Crawford County,29055,,,,,,,,
,2143,Dade County,29057,,,,,,,,
,2131,Dallas County,29059,,,,,,,,
,2071,Daviess County,29061,,,,,,,,
,2073,DeKalb County,29063,,,,,,,,
,2135,Dent County,29065,,,,,,,,
,2156,Douglas County,29067,,,,,,,,
,2168,Dunklin County,29069,,,,,,,,
,2112,Franklin County,29071,,,,,,,,
,2110,Gasconade County,29073,,,,,,,,
,2064,Gentry County,29075,,,,,,,,
,2146,Greene County,29077,,,,,,,,
,2069,Grundy County,29079,,,,,,,,
,2062,Harrison County,29081,,,,,,,,
,2114,Henry County,29083,,,,,,,,
,2127,Hickory County,29085,,,,,,,,
,2068,Holt County,29087,,,,,,,,
,2093,Howard County,29089,,,,,,,,
,2158,Howell County,29091,,,,,,,,
,2136,Iron County,29093,,,,,,,,
,2096,Jackson County,29095,,,,,,,,
,2148,Jasper County,29097,,,,,,,,
,2116,Jefferson County,29099,,,,,,,,
,2104,Johnson County,29101,,,,,,,,
,2067,Knox County,29103,,,,,,,,
,2133,Laclede County,29105,,,,,,,,
,2094,Lafayette County,29107,,,,,,,,
,2150,Lawrence County,29109,,,,,,,,
,2070,Lewis County,29111,,,,,,,,
,2097,Lincoln County,29113,,,,,,,,
,2075,Linn County,29115,,,,,,,,
,2076,Livingston County,29117,,,,,,,,
,2167,McDonald County,29119,,,,,,,,
,2074,Macon County,29121,,,,,,,,
,2138,Madison County,29123,,,,,,,,
,2119,Maries County,29125,,,,,,,,
,2078,Marion County,29127,,,,,,,,
,2061,Mercer County,29129,,,,,,,,
,2118,Miller County,29131,,,,,,,,
,2155,Mississippi County,29133,,,,,,,,
,2105,Moniteau County,29135,,,,,,,,
,2084,Monroe County,29137,,,,,,,,
,2098,Montgomery County,29139,,,,,,,,
,2113,Morgan County,29141,,,,,,,,
,2163,New Madrid County,29143,,,,,,,,
,2157,Newton County,29145,,,,,,,,
,2060,Nodaway County,29147,,,,,,,,
,2162,Oregon County,29149,,,,,,,,
,2111,Osage County,29151,,,,,,,,
,2166,Ozark County,29153,,,,,,,,
,2169,Pemiscot County,29155,,,,,,,,
,2130,Perry County,29157,,,,,,,,
,2103,Pettis County,29159,,,,,,,,
,2124,Phelps County,29161,,,,,,,,
,2087,Pike County,29163,,,,,,,,
,2088,Platte County,29165,,,,,,,,
,2134,Polk County,29167,,,,,,,,
,2129,Pulaski County,29169,,,,,,,,
,2058,Putnam County,29171,,,,,,,,
,2083,Ralls County,29173,,,,,,,,
,2086,Randolph County,29175,,,,,,,,
,2089,Ray County,29177,,,,,,,,
,2140,Reynolds County,29179,,,,,,,,
,2164,Ripley County,29181,,,,,,,,
,2102,Saint Charles County,29183,,,,,,,,
,2121,Saint Clair County,29185,,,,,,,,
,2125,Sainte Genevieve County,29186,,,,,,,,
,2126,Saint Francois County,29187,,,,,,,,
,2106,Saint Louis County,29189,,,,,,,,
,2091,Saline County,29195,,,,,,,,
,2057,Schuyler County,29197,,,,,,,,
,2056,Scotland County,29199,,,,,,,,
,2151,Scott County,29201,,,,,,,,
,2147,Shannon County,29203,,,,,,,,
,2077,Shelby County,29205,,,,,,,,
,2152,Stoddard County,29207,,,,,,,,
,2159,Stone County,29209,,,,,,,,
,2065,Sullivan County,29211,,,,,,,,
,2165,Taney County,29213,,,,,,,,
,2139,Texas County,29215,,,,,,,,
,2128,Vernon County,29217,,,,,,,,
,2101,Warren County,29219,,,,,,,,
,2123,Washington County,29221,,,,,,,,
,2149,Wayne County,29223,,,,,,,,
,2144,Webster County,29225,,,,,,,,
,2063,Worth County,29227,,,,,,,,
,2145,Wright County,29229,,,,,,,,
,2108,Saint Louis City,29510,,,,,,,,
,2222,Beaverhead County,30001,,,,,,,,
,2221,Big Horn County,30003,,,,,,,,
,2177,Blaine County,30005,,,,,,,,
,2205,Broadwater County,30007,,,,,,,,
,2225,Carbon County,30009,,,,,,,,
,2219,Carter County,30011,,,,,,,,
,2193,Cascade County,30013,,,,,,,,
,2183,Chouteau County,30015,,,,,,,,
,2202,Custer County,30017,,,,,,,,
,2180,Daniels County,30019,,,,,,,,
,2192,Dawson County,30021,,,,,,,,
,2214,Deer Lodge County,30023,,,,,,,,
,2209,Fallon County,30025,,,,,,,,
,2191,Fergus County,30027,,,,,,,,
,2171,Flathead County,30029,,,,,,,,
,2216,Gallatin County,30031,,,,,,,,
,2189,Garfield County,30033,,,,,,,,
,2172,Glacier County,30035,,,,,,,,
,2206,Golden Valley County,30037,,,,,,,,
,2204,Granite County,30039,,,,,,,,
,2175,Hill County,30041,,,,,,,,
,2211,Jefferson County,30043,,,,,,,,
,2198,Judith Basin County,30045,,,,,,,,
,2188,Lake County,30047,,,,,,,,
,2190,Lewis and Clark County,30049,,,,,,,,
,2174,Liberty County,30051,,,,,,,,
,2170,Lincoln County,30053,,,,,,,,
,2187,McCone County,30055,,,,,,,,
,2223,Madison County,30057,,,,,,,,
,2201,Meagher County,30059,,,,,,,,
,2197,Mineral County,30061,,,,,,,,
,2194,Missoula County,30063,,,,,,,,
,2207,Musselshell County,30065,,,,,,,,
,2217,Park County,30067,,,,,,,,
,2195,Petroleum County,30069,,,,,,,,
,2178,Phillips County,30071,,,,,,,,
,2182,Pondera County,30073,,,,,,,,
,2224,Powder River County,30075,,,,,,,,
,2196,Powell County,30077,,,,,,,,
,2200,Prairie County,30079,,,,,,,,
,2210,Ravalli County,30081,,,,,,,,
,2185,Richland County,30083,,,,,,,,
,2181,Roosevelt County,30085,,,,,,,,
,2203,Rosebud County,30087,,,,,,,,
,2184,Sanders County,30089,,,,,,,,
,2176,Sheridan County,30091,,,,,,,,
,2218,Silver Bow County,30093,,,,,,,,
,2220,Stillwater County,30095,,,,,,,,
,2215,Sweet Grass County,30097,,,,,,,,
,2186,Teton County,30099,,,,,,,,
,2173,Toole County,30101,,,,,,,,
,2213,Treasure County,30103,,,,,,,,
,2179,Valley County,30105,,,,,,,,
,2208,Wheatland County,30107,,,,,,,,
,2199,Wibaux County,30109,,,,,,,,
,2212,Yellowstone County,30111,,,,,,,,
,2295,Adams County,31001,,,,,,,,
,2241,Antelope County,31003,,,,,,,,
,2262,Arthur County,31005,,,,,,,,
,2268,Banner County,31007,,,,,,,,
,2253,Blaine County,31009,,,,,,,,
,2258,Boone County,31011,,,,,,,,
,2240,Box Butte County,31013,,,,,,,,
,2230,Boyd County,31015,,,,,,,,
,2235,Brown County,31017,,,,,,,,
,2288,Buffalo County,31019,,,,,,,,
,2254,Burt County,31021,,,,,,,,
,2271,Butler County,31023,,,,,,,,
,2285,Cass County,31025,,,,,,,,
,2234,Cedar County,31027,,,,,,,,
,2299,Chase County,31029,,,,,,,,
,2231,Cherry County,31031,,,,,,,,
,2273,Cheyenne County,31033,,,,,,,,
,2296,Clay County,31035,,,,,,,,
,2259,Colfax County,31037,,,,,,,,
,2244,Cuming County,31039,,,,,,,,
,2266,Custer County,31041,,,,,,,,
,2238,Dakota County,31043,,,,,,,,
,2227,Dawes County,31045,,,,,,,,
,2289,Dawson County,31047,,,,,,,,
,2282,Deuel County,31049,,,,,,,,
,2237,Dixon County,31051,,,,,,,,
,2260,Dodge County,31053,,,,,,,,
,2275,Douglas County,31055,,,,,,,,
,2309,Dundy County,31057,,,,,,,,
,2297,Fillmore County,31059,,,,,,,,
,2310,Franklin County,31061,,,,,,,,
,2300,Frontier County,31063,,,,,,,,
,2315,Furnas County,31065,,,,,,,,
,2305,Gage County,31067,,,,,,,,
,2255,Garden County,31069,,,,,,,,
,2250,Garfield County,31071,,,,,,,,
,2301,Gosper County,31073,,,,,,,,
,2247,Grant County,31075,,,,,,,,
,2263,Greeley County,31077,,,,,,,,
,2291,Hall County,31079,,,,,,,,
,2284,Hamilton County,31081,,,,,,,,
,2314,Harlan County,31083,,,,,,,,
,2298,Hayes County,31085,,,,,,,,
,2313,Hitchcock County,31087,,,,,,,,
,2232,Holt County,31089,,,,,,,,
,2249,Hooker County,31091,,,,,,,,
,2277,Howard County,31093,,,,,,,,
,2308,Jefferson County,31095,,,,,,,,
,2306,Johnson County,31097,,,,,,,,
,2302,Kearney County,31099,,,,,,,,
,2280,Keith County,31101,,,,,,,,
,2229,Keya Paha County,31103,,,,,,,,
,2281,Kimball County,31105,,,,,,,,
,2233,Knox County,31107,,,,,,,,
,2287,Lancaster County,31109,,,,,,,,
,2278,Lincoln County,31111,,,,,,,,
,2265,Logan County,31113,,,,,,,,
,2248,Loup County,31115,,,,,,,,
,2264,McPherson County,31117,,,,,,,,
,2246,Madison County,31119,,,,,,,,
,2279,Merrick County,31121,,,,,,,,
,2257,Morrill County,31123,,,,,,,,
,2270,Nance County,31125,,,,,,,,
,2304,Nemaha County,31127,,,,,,,,
,2312,Nuckolls County,31129,,,,,,,,
,2293,Otoe County,31131,,,,,,,,
,2318,Pawnee County,31133,,,,,,,,
,2292,Perkins County,31135,,,,,,,,
,2303,Phelps County,31137,,,,,,,,
,2239,Pierce County,31139,,,,,,,,
,2261,Platte County,31141,,,,,,,,
,2274,Polk County,31143,,,,,,,,
,2316,Red Willow County,31145,,,,,,,,
,2317,Richardson County,31147,,,,,,,,
,2236,Rock County,31149,,,,,,,,
,2294,Saline County,31151,,,,,,,,
,2283,Sarpy County,31153,,,,,,,,
,2272,Saunders County,31155,,,,,,,,
,2256,Scotts Bluff County,31157,,,,,,,,
,2286,Seward County,31159,,,,,,,,
,2228,Sheridan County,31161,,,,,,,,
,2276,Sherman County,31163,,,,,,,,
,2226,Sioux County,31165,,,,,,,,
,2245,Stanton County,31167,,,,,,,,
,2307,Thayer County,31169,,,,,,,,
,2251,Thomas County,31171,,,,,,,,
,2243,Thurston County,31173,,,,,,,,
,2267,Valley County,31175,,,,,,,,
,2269,Washington County,31177,,,,,,,,
,2242,Wayne County,31179,,,,,,,,
,2311,Webster County,31181,,,,,,,,
,2252,Wheeler County,31183,,,,,,,,
,2290,York County,31185,,,,,,,,
,2326,Churchill County,32001,,,,,,,,
,2335,Clark County,32003,,,,,,,,
,2331,Douglas County,32005,,,,,,,,
,2320,Elko County,32007,,,,,,,,
,2334,Esmeralda County,32009,,,,,,,,
,2323,Eureka County,32011,,,,,,,,
,2319,Humboldt County,32013,,,,,,,,
,2322,Lander County,32015,,,,,,,,
,2333,Lincoln County,32017,,,,,,,,
,2327,Lyon County,32019,,,,,,,,
,2332,Mineral County,32021,,,,,,,,
,2330,Nye County,32023,,,,,,,,
,2324,Pershing County,32027,,,,,,,,
,2328,Storey County,32029,,,,,,,,
,2321,Washoe County,32031,,,,,,,,
,2325,White Pine County,32033,,,,,,,,
,2329,Carson City,32510,,,,,,,,
,2339,Belknap County,33001,,,,,,,,
,2338,Carroll County,33003,,,,,,,,
,2345,Cheshire County,33005,,,,,,,,
,2336,Coos County,33007,,,,,,,,
,2337,Grafton County,33009,,,,,,,,
,2344,Hillsborough County,33011,,,,,,,,
,2340,Merrimack County,33013,,,,,,,,
,2343,Rockingham County,33015,,,,,,,,
,2342,Strafford County,33017,,,,,,,,
,2341,Sullivan County,33019,,,,,,,,
,2364,Atlantic County,34001,,,,,,,,
,2348,Bergen County,34003,,,,,,,,
,2359,Burlington County,34005,,,,,,,,
,2361,Camden County,34007,,,,,,,,
,2366,Cape May County,34009,,,,,,,,
,2365,Cumberland County,34011,,,,,,,,
,2351,Essex County,34013,,,,,,,,
,2362,Gloucester County,34015,,,,,,,,
,2352,Hudson County,34017,,,,,,,,
,2353,Hunterdon County,34019,,,,,,,,
,2358,Mercer County,34021,,,,,,,,
,2356,Middlesex County,34023,,,,,,,,
,2357,Monmouth County,34025,,,,,,,,
,2350,Morris County,34027,,,,,,,,
,2360,Ocean County,34029,,,,,,,,
,2347,Passaic County,34031,,,,,,,,
,2363,Salem County,34033,,,,,,,,
,2354,Somerset County,34035,,,,,,,,
,2346,Sussex County,34037,,,,,,,,
,2355,Union County,34039,,,,,,,,
,2349,Warren County,34041,,,,,,,,
,2381,Bernalillo County,35001,,,,,,,,
,2388,Catron County,35003,,,,,,,,
,2391,Chaves County,35005,,,,,,,,
,2380,Cibola County,35006,,,,,,,,
,2371,Colfax County,35007,,,,,,,,
,2384,Curry County,35009,,,,,,,,
,2386,De Baca County,35011,,,,,,,,
,2396,Dona Ana County,35013,,,,,,,,
,2397,Eddy County,35015,,,,,,,,
,2395,Grant County,35017,,,,,,,,
,2382,Guadalupe County,35019,,,,,,,,
,2373,Harding County,35021,,,,,,,,
,2398,Hidalgo County,35023,,,,,,,,
,2392,Lea County,35025,,,,,,,,
,2390,Lincoln County,35027,,,,,,,,
,2377,Los Alamos County,35028,,,,,,,,
,2399,Luna County,35029,,,,,,,,
,2376,McKinley County,35031,,,,,,,,
,2372,Mora County,35033,,,,,,,,
,2394,Otero County,35035,,,,,,,,
,2379,Quay County,35037,,,,,,,,
,2369,Rio Arriba County,35039,,,,,,,,
,2387,Roosevelt County,35041,,,,,,,,
,2374,Sandoval County,35043,,,,,,,,
,2368,San Juan County,35045,,,,,,,,
,2378,San Miguel County,35047,,,,,,,,
,2375,Santa Fe County,35049,,,,,,,,
,2393,Sierra County,35051,,,,,,,,
,2389,Socorro County,35053,,,,,,,,
,2370,Taos County,35055,,,,,,,,
,2383,Torrance County,35057,,,,,,,,
,2367,Union County,35059,,,,,,,,
,2385,Valencia County,35061,,,,,,,,
,2414,Albany County,36001,,,,,,,,
,2458,Allegany County,36003,,,,,,,,
,2425,Bronx County,36005,,,,,,,,
,2459,Broome County,36007,,,,,,,,
,2457,Cattaraugus County,36009,,,,,,,,
,2437,Cayuga County,36011,,,,,,,,
,2455,Chautauqua County,36013,,,,,,,,
,2461,Chemung County,36015,,,,,,,,
,2452,Chenango County,36017,,,,,,,,
,2400,Clinton County,36019,,,,,,,,
,2416,Columbia County,36021,,,,,,,,
,2450,Cortland County,36023,,,,,,,,
,2415,Delaware County,36025,,,,,,,,
,2419,Dutchess County,36027,,,,,,,,
,2445,Erie County,36029,,,,,,,,
,2402,Essex County,36031,,,,,,,,
,2401,Franklin County,36033,,,,,,,,
,2408,Fulton County,36035,,,,,,,,
,2444,Genesee County,36037,,,,,,,,
,2417,Greene County,36039,,,,,,,,
,2403,Hamilton County,36041,,,,,,,,
,2404,Herkimer County,36043,,,,,,,,
,2433,Jefferson County,36045,,,,,,,,
,2430,Kings County,36047,,,,,,,,
,2434,Lewis County,36049,,,,,,,,
,2448,Livingston County,36051,,,,,,,,
,2443,Madison County,36053,,,,,,,,
,2440,Monroe County,36055,,,,,,,,
,2409,Montgomery County,36057,,,,,,,,
,2426,Nassau County,36059,,,,,,,,
,2427,New York County,36061,,,,,,,,
,2438,Niagara County,36063,,,,,,,,
,2436,Oneida County,36065,,,,,,,,
,2442,Onondaga County,36067,,,,,,,,
,2446,Ontario County,36069,,,,,,,,
,2421,Orange County,36071,,,,,,,,
,2439,Orleans County,36073,,,,,,,,
,2435,Oswego County,36075,,,,,,,,
,2412,Otsego County,36077,,,,,,,,
,2422,Putnam County,36079,,,,,,,,
,2428,Queens County,36081,,,,,,,,
,2410,Rensselaer County,36083,,,,,,,,
,2431,Richmond County,36085,,,,,,,,
,2424,Rockland County,36087,,,,,,,,
,2432,Saint Lawrence County,36089,,,,,,,,
,2407,Saratoga County,36091,,,,,,,,
,2411,Schenectady County,36093,,,,,,,,
,2413,Schoharie County,36095,,,,,,,,
,2456,Schuyler County,36097,,,,,,,,
,2447,Seneca County,36099,,,,,,,,
,2454,Steuben County,36101,,,,,,,,
,2429,Suffolk County,36103,,,,,,,,
,2420,Sullivan County,36105,,,,,,,,
,2460,Tioga County,36107,,,,,,,,
,2453,Tompkins County,36109,,,,,,,,
,2418,Ulster County,36111,,,,,,,,
,2406,Warren County,36113,,,,,,,,
,2405,Washington County,36115,,,,,,,,
,2441,Wayne County,36117,,,,,,,,
,2423,Westchester County,36119,,,,,,,,
,2449,Wyoming County,36121,,,,,,,,
,2451,Yates County,36123,,,,,,,,
,2488,Alamance County,37001,,,,,,,,
,2502,Alexander County,37003,,,,,,,,
,2463,Alleghany County,37005,,,,,,,,
,2546,Anson County,37007,,,,,,,,
,2462,Ashe County,37009,,,,,,,,
,2483,Avery County,37011,,,,,,,,
,2518,Beaufort County,37013,,,,,,,,
,2489,Bertie County,37015,,,,,,,,
,2557,Bladen County,37017,,,,,,,,
,2561,Brunswick County,37019,,,,,,,,
,2514,Buncombe County,37021,,,,,,,,
,2504,Burke County,37023,,,,,,,,
,2530,Cabarrus County,37025,,,,,,,,
,2495,Caldwell County,37027,,,,,,,,
,2468,Camden County,37029,,,,,,,,
,2556,Carteret County,37031,,,,,,,,
,2472,Caswell County,37033,,,,,,,,
,2513,Catawba County,37035,,,,,,,,
,2509,Chatham County,37037,,,,,,,,
,2542,Cherokee County,37039,,,,,,,,
,2482,Chowan County,37041,,,,,,,,
,2551,Clay County,37043,,,,,,,,
,2525,Cleveland County,37045,,,,,,,,
,2559,Columbus County,37047,,,,,,,,
,2552,Craven County,37049,,,,,,,,
,2543,Cumberland County,37051,,,,,,,,
